age,experience_years,salary,training_hours,performance_score,projects_completed,department,education,job_role,work_mode,promotion_last_5yrs,attrition
47.763967693512555,21.050470169984198,2098142.8867339506,278.1712334543099,1.022183882422325,18.293541413324228,Finance,Master,Analyst,,No,Yes
31.61433159958412,28.96750458592375,1918738.1537558557,436.8454460111865,,28.479764487798125,IT,Bachelor,Manager,Hybrid,,No
30.110382998613634,8.96721292235312,548088.4151844552,297.4363914105661,4.3465805022826824,,Finance,PhD,,Onsite,Yes,No
51.37806503662725,15.762939383581434,2553721.911874382,,1.3585148021283904,7.753346933308664,Operations,,Executive,Hybrid,Yes,
40.434976117061325,,1972480.9158901784,197.18993107261994,,38.840348881079606,Operations,MBA,Manager,,No,
,13.076848800046292,1524774.3036199843,,,46.95739036979029,,PhD,Lead,Onsite,No,Yes
42.33190277693714,9.67815833269044,2470460.2774303546,388.81030248117867,4.673343185560395,49.4462568575713,Operations,Master,Lead,Onsite,No,No
,28.289045280656815,,36.107699602555385,1.927068174323174,40.249161483123125,IT,,,Hybrid,No,
,,1212029.4825297068,,1.0887129430046034,21.74067318582725,,PhD,Lead,Onsite,Yes,Yes
,22.756645840436022,2378736.9876721282,494.6460085283557,2.0039722050807116,44.698523031801294,IT,MBA,Executive,Remote,Yes,No
,,948406.8199426652,259.0419633915501,2.935972374351916,36.52251776722508,,Bachelor,Analyst,Onsite,Yes,
,6.599276131606591,1443799.506255451,385.2810899433781,1.8074380892096022,,Operations,PhD,Analyst,Onsite,No,Yes
50.59893812974509,8.135800080275862,,,3.8789573166719946,41.12554255608027,Sales,,Lead,Remote,Yes,Yes
,24.354045344641705,1211320.850728157,106.0860766659379,,24.53964002535267,Finance,MBA,Analyst,Hybrid,No,Yes
23.628943640465366,31.41846093973778,1543384.7439610912,155.9142128000664,2.4814296662513815,,,Bachelor,Analyst,Remote,Yes,No
,33.408398889019544,617325.5767558205,490.4923161126004,4.243221702348553,22.591006913562367,Operations,Bachelor,Executive,Remote,No,No
,8.808069888564034,1803725.3591429007,313.4578880998796,,34.54860123137,IT,Bachelor,Manager,Remote,,No
,33.62183726498284,611160.6765635231,,1.1245944454111827,25.608625284090884,,Bachelor,Executive,Hybrid,Yes,Yes
37.74921483688483,28.92194222553189,801163.4122964606,220.9012205415908,,39.00953341967311,,MBA,Lead,Onsite,No,
,18.713938806814124,2221857.2746146685,94.82331044743519,,46.966512754234415,,PhD,Analyst,,No,
23.893969389745344,1.7567135074342677,577106.279699683,180.1949818725813,2.4190689594400716,,Operations,MBA,Manager,Hybrid,Yes,No
