Age,Household_Size,Monthly_Electricity_Usage_kWh,Monthly_Water_Usage_Liters,Monthly_Gas_Usage_Units,Work_From_Home_Days_Per_Month,Vehicle_Owned,Public_Transport_Usage_Per_Month,Monthly_Internet_Usage_GB,Smart_Device_Count,Monthly_Grocery_Spending,Recycling_Score,Carbon_Footprint_Index
32,4,261.8670617305382,7889.380921451185,126.97232529786233,13,1,30,188.48625356229724,4,10879.070940217409,84.19863393589957,196.17329200546777
45,6,487.8089174471347,19634.669071452463,305.94545654538024,2,1,11,171.49244699764026,3,21842.87450396269,36.969596099329365,355.5589759323393
34,3,783.0711392041674,17298.518700061268,397.8995412351433,3,3,1,271.097898444684,5,22601.47066730056,28.742073723416702,477.0529712610463
39,1,523.0682191411271,6777.980672872585,201.8775346071868,17,0,28,341.5126040937745,12,13597.73893242656,59.71341549233791,241.58360512487866
47,3,733.8717607949011,15682.077021015095,367.9896361785414,6,3,1,225.88262558415872,5,23225.31036142682,49.852265356713566,436.88937545714566
64,7,569.7519142559964,20184.378491193813,345.1536883233674,0,1,11,106.78279937347813,3,27776.023622393284,47.925255267183935,354.15518547872114
30,3,797.7006907923653,13913.05448234093,353.5555043946711,3,3,1,218.55054919863142,11,20770.157518387223,16.64308478306924,456.52644065852144
39,3,359.7623566658956,6244.780025599046,137.8352313352462,13,1,25,148.77410604699227,6,19180.666039651667,79.65579843579587,146.02618732293834
33,4,846.8727448469213,12607.626259528137,426.1801179512296,2,2,4,277.7555922371969,5,20798.88606932187,24.49142529671338,427.7274524763131
53,7,572.822045249869,14726.974839741946,327.56648666980726,4,1,9,152.3764095689064,5,27401.19799932635,38.273744905281454,369.53900722461816
43,3,702.2980432227821,15277.600909083021,485.19188572333064,5,2,0,252.48092711826905,11,14789.819546706683,42.14884030183035,419.5000760010617
50,4,283.93947468388376,7993.294160214633,169.57177226783614,8,1,42,229.04421059067835,4,17769.983268221422,92.75159875965878,184.79321058565594
32,2,494.2303650931244,5805.545576636185,205.15586587138753,18,1,23,419.4523083226687,16,9649.907473347012,70.73541506488627,317.40059878874087
64,5,540.2751368248516,16598.269427083054,342.20547266197667,0,1,14,136.35062402996633,5,25554.52445607098,42.79129414778153,370.9456428473187
47,7,585.9648406717216,18449.244584520657,422.03873878787675,2,1,19,162.9545123809789,4,21382.38233671997,37.126148092166154,350.8666729277794
46,4,313.1033388870999,7239.7647831968025,160.8489569344259,13,0,23,200.33308702157527,7,16252.2986066651,85.06614361761362,174.93237667039986
62,6,566.7174417302881,19416.74636630924,358.0395998321326,2,1,11,138.23394693186836,4,20721.85897295944,41.48980119108892,357.94694160628694
24,1,287.09654699525294,7207.677953562713,156.3628669570683,21,1,19,408.81422757776863,16,11064.452378423104,73.46248929053965,268.98263965140677
63,7,548.2052282366598,21693.645840515826,377.70666082868775,4,2,12,141.43427542824912,5,29214.865562195304,40.237159940652674,282.47946851812117
48,7,639.9175664081633,15496.321283454909,351.4006681178308,1,2,11,148.0093035739581,5,28636.768649538513,60.624580161479344,288.0465039525828
52,5,746.2088189240868,16304.243742911072,442.7891716080186,6,3,1,221.4968534853069,9,15094.129189785343,20.887199430970412,426.9160100163402
40,3,338.4760552205601,10193.81096394197,134.0427886227654,13,1,32,204.62212522359988,5,12038.005367221866,84.82195088920761,157.73417375024295
41,6,579.3886393568027,14941.043243349432,370.6212658850678,4,1,13,190.61695323947828,5,31744.387384098514,50.68916978583806,345.48770034048897
32,4,759.851341643865,17497.583801099117,392.1073863535504,2,3,3,223.8536784669481,8,19473.92547681548,31.96637741750245,423.21559394347247
63,5,654.0623194628726,19959.833102251796,335.08082002416444,3,2,12,125.70291177286926,4,23392.795379590076,36.124266058919346,359.2970487602469
24,2,452.3205299699323,6894.52677034008,189.95084037839683,20,1,19,394.94556632883643,11,10239.51724459841,48.74585574479886,240.89238735891533
24,1,385.5963526847764,9154.359819969106,247.00517855252676,17,1,26,470.66618046236283,11,9985.192585287094,61.31340105091891,278.64632901071826
39,2,256.4404955251123,7807.312545785549,144.1427810078499,14,0,48,228.98231358279577,8,13823.668650871941,83.54962166272593,169.3173986716734
40,5,719.0381767510279,14519.544267455101,439.21654663955707,3,2,3,257.0520279616252,10,18902.65776409398,24.41183708263205,477.7482153956117
23,2,408.0210970131142,7241.887112454625,182.63144427855192,16,0,17,428.1708912170649,12,10601.350873108258,64.24672749351784,302.507441600237
31,2,512.9898240087949,8362.405734212358,194.24459329966209,18,1,16,363.2408669736886,16,10058.141530603767,60.833984213121724,285.34101717921743
34,2,302.11248809977053,7071.602188426178,145.959665627166,10,1,25,222.6903199544523,5,13607.676799008552,76.13582607350706,191.39603520768514
53,3,307.50119041211724,7584.125582603091,150.25010030687258,13,0,35,184.66057260885532,7,13449.027179044715,81.76271809238511,191.66430797635573
32,4,770.2457049479565,14100.649853707551,420.91270151974174,3,2,1,190.9471338089015,11,19659.254395307635,47.75037021127466,377.73288286723783
43,5,742.9195094922095,11665.68732564529,353.3686026741422,9,3,4,259.19868454488517,11,17525.79806149291,24.11638435693222,342.89557354258943
25,1,471.02592919045236,6969.583297610933,167.63933583422542,15,1,16,390.3401540651357,15,8828.281394622783,72.40610461408181,292.35850222703056
28,1,499.43548372299284,6290.037298986993,230.80642282831528,18,1,26,395.09851044344737,12,13468.34617846657,71.95300822670858,263.8535709434777
40,4,692.1340006507758,15736.323390106914,486.4489673266586,9,2,0,232.33330115130815,11,21932.19476887167,20.395530460161183,464.28344623697296
55,5,703.9518025722416,16401.74357748819,397.17198134764044,2,1,9,135.0304754155535,2,27396.21127064528,37.838258045899664,288.47691050177474
52,5,467.55444603937826,14350.657236918614,385.6465565637121,3,2,14,160.69675063821205,3,27379.22552815743,45.58256656092803,355.16649226035963
40,2,275.4824798906206,7645.777702219365,148.39823513126288,13,1,30,192.88612686375382,9,16075.21399918858,80.76488241672507,196.30808497648664
45,6,597.7098895564859,15395.932479838077,394.27975274713094,3,1,7,164.00819927042272,2,18661.76234449292,34.751913974815025,311.7226326531454
22,2,448.39395130228576,5912.665384287053,225.0393310822623,18,1,24,381.8433231245372,15,13434.950686009533,58.8389421815743,255.690494893918
46,6,612.8023893652213,15574.993415334715,373.7176042538059,1,1,9,137.96895017294443,2,23725.402594445746,32.39442222617683,363.4135660858137
46,3,309.2611132120189,6526.0480749814205,181.5225191482131,11,0,42,145.60731566224698,9,18888.865767890285,84.75050365307484,140.58263354094697
33,2,356.20494352301085,7466.44105224891,156.2387525108126,8,0,32,185.4501349758142,4,16244.167316519013,82.20671123387785,186.57582589872936
27,2,387.89689256683357,6139.028647519368,187.47013980410117,21,1,26,328.5335694031806,15,10441.669838371565,52.00268001027867,258.75014440759026
22,2,499.60773991199255,7043.951664620244,236.16079159109773,16,1,12,390.35938701553164,12,9854.288100142918,67.24739414124602,257.09175342047195
33,2,348.64259345744733,7849.9597275901715,168.29901317078497,8,1,36,168.53272868203356,5,16987.077034480702,79.61403983549188,182.67738783463622
58,5,589.8041567616618,19478.395319346037,336.657239528423,2,2,16,183.5397008814133,3,30462.6358569436,38.14917571081522,370.46085898321655
31,5,734.8517772549036,16014.68204378575,369.78465690625023,6,3,2,238.1168950413488,6,20657.612562900766,27.328084343447117,345.52368042267483
30,2,281.8199319662564,8292.135697196603,123.38929414697667,8,0,35,208.24387422822426,8,16411.395247191685,80.6968492384158,139.47526451859835
55,7,466.58397492190454,15457.187153776998,298.71442840781214,1,2,13,128.77639950025457,4,23327.197502131123,35.981056601048024,384.44851175082795
37,4,758.0489473589499,14453.011398938535,383.8898941317213,7,3,4,291.7487578216981,5,17275.53815417699,30.642948785875816,401.48146292234344
43,5,828.6530183032082,13720.546140437273,433.09573741213205,4,2,4,180.8658293154894,11,20509.055272573252,28.51716862072597,415.92613079228954
27,4,293.9210466458284,9585.363372178714,154.11710339695546,14,1,26,205.29107499701723,8,12063.982216638256,85.74412502146076,173.5756200752491
38,1,422.03368839706525,9599.666260293056,196.04075901972936,15,1,19,380.4011721343458,10,9703.047690424855,73.40378981015212,225.8116237068552
26,2,528.0805567429891,5293.117970604103,208.65999902292305,19,0,16,403.4917312799051,15,13143.452394533208,62.87217743568147,296.49438791529224
24,1,533.1478627289171,6564.8054642735115,194.30900346418665,19,1,25,425.7002228143215,14,11920.783546268762,35.58074663715561,296.05852374545043
43,6,708.5152534437516,15855.768031687889,333.02980065575076,3,1,5,168.73148940373875,3,18806.334885658664,30.00651311409511,357.42361875547664
30,5,860.9171741505693,14943.282141485251,402.6986593833916,4,2,4,234.79155378178984,9,23270.732850974193,48.14649167323078,399.01292164264737
54,5,764.9887281860782,13738.913808523968,394.9602599959924,7,3,0,232.32385347338362,7,18574.029746953434,25.63709809005843,376.3357957314805
32,1,466.2905573288242,7647.122821853788,229.27166474834732,18,1,11,395.9934815774082,12,12587.611061547026,79.87315357229309,242.887070546707
22,1,520.9916612546868,7816.883959629671,213.86418370781638,15,0,27,405.9744847256866,12,14624.079794498408,61.047668340157806,277.5572180734589
55,6,386.8869291643819,20636.457780431887,378.3402707539895,2,2,14,156.47824935692253,5,22741.56009581541,27.00341021279047,330.36891573883895
39,4,650.6329911569878,14488.25095508392,415.9628675431877,7,3,1,195.52086683085855,5,21795.785274333175,31.71039492637147,416.4344255393769
24,1,315.4016491192167,5653.49548429502,212.60447909410925,21,0,29,391.1838782647571,14,14318.742264770839,63.96770538541019,207.18095420375525
47,2,381.91075162347147,6922.131907063689,147.66701506221887,7,0,23,123.24568650790955,5,15377.713202964533,85.20757855007763,167.7415917291222
37,2,503.41945125397297,6269.324213323168,187.36572600262343,21,0,24,432.6360482296224,15,14308.77315096183,45.93688167446815,296.9656244781406
48,5,649.4020986250092,18916.948602263,435.26098283915076,4,2,1,342.5413376100981,6,22726.290434373077,37.20013531836252,456.02402458285354
31,3,823.4511698770384,15282.707053213866,361.3758500632525,3,3,4,255.15808191782196,9,19438.777190231838,38.76212579321663,473.5390682084932
29,2,187.02506844681437,8564.275210649033,155.9012572746471,12,0,48,196.01216874194424,8,14048.19122722298,76.54657597403772,170.58180052038247
36,1,394.0715939104828,5297.6199351351715,157.04489127614897,18,0,15,411.9432907227603,10,10406.501420341714,53.40472849287132,244.11830539906495
51,2,323.48453794622566,8195.783822321604,148.50134760753582,12,1,31,224.13336920461933,8,17045.057857476433,82.35683668852246,168.85058358602853
32,3,679.4929497509838,15157.586036415692,388.590787365102,2,3,0,204.19651901165855,10,17470.693086011393,16.643933333536395,415.55432128789073
29,3,299.9243374161673,6266.908384844145,148.46049902757971,14,1,26,162.38476739045998,5,18060.284749316103,93.92957525287025,189.9534872208798
43,5,580.2969216957281,15453.63917383643,368.395109655738,3,1,15,115.90285704929332,2,27908.142175122302,41.88778784916099,375.2926171789001
64,5,695.3173154005078,17876.613489850908,383.35685040317185,4,2,6,168.82863373397367,4,23075.08490023281,15.124886834473642,363.8318935248391
32,2,285.3198880505658,6113.83865722962,160.46430983865577,5,0,24,168.8056420462898,5,15827.619218467416,91.21752841543939,172.2864643579567
44,3,699.6719504456049,13871.210716986594,392.9271089690598,7,3,1,255.16929728108306,7,16788.595270939786,27.05905691611366,430.89295297983114
37,2,451.7598051261823,10755.680572773097,190.79324849543434,19,0,22,376.9302853132057,14,15245.5730130765,55.13662799020712,259.72079455576534
32,4,751.4982720048625,20167.613697635334,390.8558761740413,3,3,4,251.99990531710108,6,18318.94053182047,41.90699617555005,374.92833054931447
29,2,410.3061428103048,8344.772605272545,220.25347685672014,19,0,24,260.6892652216593,15,9754.234714247208,49.73065287951212,313.9139447955424
46,4,764.5865188626703,15346.609398571589,416.37917544792197,8,3,4,184.1371373720774,11,20691.3796418829,10.449138860818504,398.17602881298984
43,4,814.0696274491419,15912.939502857416,378.2854557955461,7,3,4,233.81799500229894,11,22467.026896062656,27.21321097160443,402.2506255397266
36,2,580.0470420367047,7280.503937670373,208.44005253212168,19,0,18,337.505675499496,13,13698.452237072745,55.48120790207708,322.7177115691452
39,2,321.438213697739,7910.45188448965,159.7694830206363,14,1,21,205.56455673961787,5,17058.87821484483,83.784505603309,189.34075008735033
32,1,329.49011091583526,7996.768747145444,206.12461631808466,20,1,29,430.7526916102364,10,9978.699816673095,52.72427323622889,264.0011598795987
36,1,473.0716199348237,6955.07352859962,219.35658689630182,15,0,14,453.7770571838654,16,12172.971175244327,65.33251041434062,266.20623668302204
38,6,593.2425343584351,15266.074690982876,394.53321217015394,1,1,5,155.23269040532756,3,20577.691849194154,34.64649379853708,330.64113036766395
30,1,418.7357399049039,6934.503422038502,205.55713065003488,19,0,23,359.7921231398601,13,10096.232262481732,67.18751067337772,253.49180401048798
49,5,730.8154790209508,16965.313814544683,373.1675639135888,9,3,1,275.43837141524483,10,23552.898293470178,30.43423408816411,398.1760558063716
27,4,266.03513187197694,7441.9406396827335,191.37860712842252,10,1,21,185.51102950201684,8,17098.29160506971,89.28359709030231,165.91481720150648
24,2,571.050274833138,8027.021628426834,190.31601597843576,15,1,22,342.83494122607976,17,13744.790240526245,45.0257084872659,247.56794125645789
58,7,531.4748394486263,16843.48494416606,340.86296269276136,1,1,6,110.28125196188,2,21968.842002288126,41.747283085935784,368.94452692295073
36,1,609.6189184369996,7648.998309233945,192.43066662459105,21,1,28,434.9435126387483,16,12963.628867285075,43.89648524774834,269.860829828594
29,1,409.82578744169166,6418.453081636448,177.75794502394083,20,1,19,381.4883956917461,17,12160.320690161587,58.67663251190377,248.15702662989554
47,4,793.3159975131028,11979.3904910595,431.8733177923655,5,2,1,245.07628513543443,8,21075.002213590764,34.36767751110497,481.08128498520335
49,4,708.2817910501991,16375.799935991821,398.0392331807346,6,2,1,242.18686578972503,11,19269.78057561464,43.35104617268624,411.09993789976585
43,6,560.7475170182068,19382.4764851051,372.6129258178489,2,1,16,171.12717994868797,3,19801.340676587963,46.556930946441824,303.6773876278044
26,1,484.25854748073095,4675.855028445365,184.3061789709588,21,1,28,389.0882552635592,13,11039.571663356048,64.02732621483601,337.7908349749554
27,2,359.9805611757111,8342.275141460575,134.78188439960348,5,0,24,193.02660781115551,6,16830.750156931765,85.88271117733763,183.92207666318
55,5,600.8815756035236,20175.800514968952,369.1978179590695,3,1,6,145.03974447458398,5,25650.93441105301,44.84683622369696,294.9662469767204
30,1,469.2718165252156,5815.692573995318,166.46918934371257,20,1,26,383.2912161520685,14,12644.870744180453,43.650662372618584,243.85575133840112
26,1,463.0196619307313,4042.618796671813,224.05582358446668,16,1,12,420.7479730265315,17,10230.05105526547,69.24935991409635,253.46375670836218
47,4,318.8365225423181,7275.143324306166,145.78844076926097,14,1,43,220.43924377429929,6,14425.892496557568,90.64477257906964,219.7584286410119
40,3,356.2279604790714,8821.247794276727,114.3380907072262,11,1,46,222.45331668240465,9,14594.383615361357,87.75270004756156,177.94611860715165
24,1,417.5829235789981,8011.227603365118,233.3025284852999,16,1,23,418.44968728378467,17,13710.166613617075,51.79927664031247,317.0359599129146
29,1,363.4433525780381,7256.278350674563,191.85760797332665,15,1,27,367.80825650636666,14,11874.699130770636,49.04916802864501,230.92448625579604
38,2,428.9549891181811,6249.960900000568,154.28181002632635,19,1,19,400.61075951226314,10,9979.114764263702,53.846148714336124,226.92444928145466
52,4,757.4965835031695,14916.78308453788,378.33082347000425,5,3,1,256.2146981254271,5,18783.489900337736,27.661203966866317,421.23242592284265
